source,id_str,text,is_retweet,retweet_count,favorite_count
Twitter for iPhone,8.23E+17,"We will follow two simple rules: BUY AMERICAN &amp; HIRE AMERICAN!
#InaugurationDay #MAGA🇺🇸",FALSE,38092,161358
Twitter for iPhone,8.23E+17,We will bring back our jobs. We will bring back our borders. We will bring back our wealth - and we will bring back our dreams!,FALSE,37458,173821
Twitter for iPhone,8.23E+17,"The forgotten men and women of our country will be forgotten no longer. From this moment on, it’s going to be #AmericaFirst🇺🇸",FALSE,34939,148031
Twitter for iPhone,8.23E+17,"January 20th 2017, will be remembered as the day the people became the rulers of this nation again.",FALSE,60604,218555
Twitter for iPhone,8.23E+17,"What truly matters is not which party controls our government, but whether our government is controlled by the people.",FALSE,42790,180394
Twitter for iPhone,8.23E+17,"power from Washington, D.C. and giving it back to you, the American People. #InaugurationDay",FALSE,18362,91143
Twitter for iPhone,8.23E+17,"Today we are not merely transferring power from one Administration to another, or from one party to another – but we are transferring...",FALSE,20125,109640
Twitter for Android,8.22E+17,It all begins today! I will see you at 11:00 A.M. for the swearing-in. THE MOVEMENT CONTINUES - THE WORK BEGINS!,FALSE,70523,268372
Twitter for iPhone,8.22E+17,"Thank you for a wonderful evening in Washington, D.C. #Inauguration https://t.co/a6xpFQTHj5",FALSE,20770,112829
Twitter for iPhone,8.22E+17,"Thank you for joining us at the Lincoln Memorial tonight- a very special evening! Together, we are going to MAKE AM… https://t.co/OSxa3BamHs",FALSE,34204,165943
Twitter for iPhone,8.22E+17,"Join me at 4pm over at the Lincoln Memorial with my family!
#Inauguration2017 https://t.co/GQeQpJOgWz",FALSE,12297,66188
Twitter for Android,8.22E+17,Great Concert at 4:00 P.M. today at Lincoln Memorial. Enjoy!,FALSE,8392,65389
Twitter for iPhone,8.22E+17,On my way! #Inauguration2017 https://t.co/hOuMbxGnpe,FALSE,8884,56474
Twitter for Android,8.22E+17,"the American people. I have no doubt that we will, together, MAKE AMERICA GREAT AGAIN!",FALSE,38818,159832
Twitter for Android,8.22E+17,"Getting ready to leave for Washington, D.C. The journey begins and I will be working and fighting very hard to make it a great journey for..",FALSE,25639,150003
Twitter for Android,8.22E+17,"""It wasn't Donald Trump that divided this country, this country has been divided for a long time!"" Stated today by Reverend Franklin Graham.",FALSE,27797,125166
Twitter for iPhone,8.22E+17,Thank you to our amazing Wounded Warriors for their service. It was an honor to be with them tonight in D.C.… https://t.co/Qj5cpfaykD,FALSE,16320,82131
Twitter for iPhone,8.22E+17,Great seeing @TheLeeGreenwood  and Kimberly at this evenings VP dinner! #GodBlessTheUSA https://t.co/SxVmaWvOFT,FALSE,10083,64810
Twitter Web Client,8.22E+17,"Looking forward to a speedy recovery for George and Barbara Bush, both hospitalized. Thank you for your wonderful letter!",FALSE,21141,135864
Twitter for iPhone,8.22E+17,"Writing my inaugural address at the Winter White House, Mar-a-Lago, three weeks ago. Looking forward to Friday.… https://t.co/J0ojOXjrga",FALSE,21051,107464
Twitter for Android,8.22E+17,.@TheAlabamaBand was great last night in D.C. playing for 147 Diplomats and Ambassadors from countries around the world. Thanks Alabama!,FALSE,11370,65795
Twitter for Android,8.22E+17,No wonder the Today Show on biased @NBC is doing so badly compared to its glorious past. Little credibility!,FALSE,10617,57294
Twitter for Android,8.22E+17,"""Bayer AG has pledged to add U.S. jobs and investments after meeting with President-elect Donald Trump, the latest in a string..."" @WSJ",FALSE,11976,58143
Twitter for Android,8.22E+17,"to the U.S., but had nothing to do with TRUMP, is more FAKE NEWS. Ask top CEO's of those companies for real facts. Came back because of me!",FALSE,11518,57775
Twitter for Android,8.22E+17,"Totally biased @NBCNews went out of its way to say that the big announcement from Ford, G.M., Lockheed &amp; others that jobs are coming back...",FALSE,10178,48148
Twitter for Android,8.22E+17,Will be interviewed by @ainsleyearhardt on @foxandfriends - Enjoy!,FALSE,5657,37526
Twitter Web Client,8.21E+17,Thank you to General Motors and Walmart for starting the big jobs push back into the U.S.!,FALSE,21503,103996
Twitter Web Client,8.21E+17,"""How Trump Won--And How The Media Missed It"" https://t.co/Hfab41h65X",FALSE,11434,42827
Twitter for Android,8.21E+17,"""thought it would be hypocritical to attend Bush's swearing-in....he doesn't believe Bush is the true elected president."" Sound familiar! WP",FALSE,13981,64105
Twitter for Android,8.21E+17,"John Lewis said about my inauguration, ""It will be the first one that I've missed."" WRONG (or lie)! He boycotted Bush 43 also because he...",FALSE,16240,66871
Twitter for Android,8.21E+17,"country and with the massive cost reductions I have negotiated on military purchases and more, I believe the people are seeing ""big stuff.""",FALSE,10419,56220
Twitter for Android,8.21E+17,"With all of the jobs I am bringing back into the U.S. (even before taking office), with all of the new auto plants coming back into our.....",FALSE,11043,59063
Twitter for Android,8.21E+17,"The same people who did the phony election polls, and were so wrong, are now doing approval rating polls. They are rigged just like before.",FALSE,24425,106609
Twitter for Android,8.21E+17,"People are pouring into Washington in record numbers. Bikers for Trump are on their way. It will be a great Thursday, Friday and Saturday!",FALSE,24946,120615
Twitter for Android,8.21E+17,"At 9:00 P.M. @CNN, of all places, is doing a Special Report on my daughter, Ivanka. Considering it is CNN, can't imagine it will be great!",FALSE,11523,58075
Twitter for Android,8.21E+17,Celebrate Martin Luther King Day and all of the many wonderful things that he stood for. Honor him for being the great man that he was!,FALSE,37896,161320
Twitter for Android,8.21E+17,"much worse - just look at Syria (red line), Crimea, Ukraine and the build-up of Russian nukes. Not good! Was this the leaker of Fake News?",FALSE,13993,58849
Twitter for Android,8.21E+17,".@FoxNews ""Outgoing CIA Chief, John Brennan, blasts Pres-Elect Trump on Russia threat. Does not fully understand."" Oh really, couldn't do...",FALSE,11443,45324
Twitter for Android,8.21E+17,".@NBCNews is bad but Saturday Night Live is the worst of NBC. Not funny, cast is terrible, always a complete hit job. Really bad television!",FALSE,18845,84723
Twitter for Android,8.21E+17,"about that...Those Intelligence chiefs made a mistake here, &amp; when people make mistakes, they should APOLOGIZE."" Media should also apologize",FALSE,15313,70395
Twitter for Android,8.21E+17,"Thank you to Bob Woodward who said, ""That is a garbage document...it never should have been presented...Trump's right to be upset (angry)...",FALSE,16099,69696
Twitter for Android,8.21E+17,"For many years our country has been divided, angry and untrusting. Many say it will never change, the hatred is too deep. IT WILL CHANGE!!!!",FALSE,29527,127759
Twitter for Android,8.21E+17,"will only get higher. Car companies and others, if they want to do business in our country, have to start making things here again. WIN!",FALSE,15210,78268
Twitter for Android,8.21E+17,"The Democrats are most angry that so many Obama Democrats voted for me. With all of the jobs I am bringing back to our Nation, that number..",FALSE,16139,79126
Twitter for Android,8.20E+17,"Inauguration Day is turning out to be even bigger than expected. January 20th, Washington D.C. Have fun!",FALSE,25132,121185
Twitter for Android,8.20E+17,Congressman John Lewis should finally focus on the burning and crime infested inner-cities of the U.S. I can use all the help I can get!,FALSE,22082,95424
Twitter for Android,8.20E+17,"INTELLIGENCE INSIDERS NOW CLAIM THE TRUMP DOSSIER IS ""A COMPLETE FRAUD!""  @OANN",FALSE,19016,68388
Twitter for Android,8.20E+17,"mention crime infested) rather than falsely complaining about the election results. All talk, talk, talk - no action or results. Sad!",FALSE,16589,76914
Twitter for Android,8.20E+17,"Congressman John Lewis should spend more time on fixing and helping his district, which is in horrible shape and falling apart (not to......",FALSE,21049,87998
Twitter Web Client,8.20E+17,"A beautiful funeral today for a real NYC hero, Detective Steven McDonald. Our law enforcement community has my complete and total support.",FALSE,21197,109424
Twitter for Android,8.20E+17,"The ""Unaffordable"" Care Act will soon be history!",FALSE,30025,129591
Twitter for Android,8.20E+17,have been allowed to run - guilty as hell. They were VERY nice to her. She lost because she campaigned in the wrong states - no enthusiasm!,FALSE,13436,67252
Twitter for Android,8.20E+17,What are Hillary Clinton's people complaining about with respect to the F.B.I. Based on the information they had she should never.....,FALSE,12744,58039
Twitter for Android,8.20E+17,"released by ""Intelligence"" even knowing there is no proof, and never will be. My people will have a full report on hacking within 90 days!",FALSE,12255,54075
Twitter for Android,8.20E+17,"Totally made up facts by sleazebag political operatives, both Democrats and Republicans - FAKE NEWS! Russia says nothing exists. Probably...",FALSE,12500,54584
Twitter for Android,8.20E+17,It now turns out that the phony allegations against me were put together by my political opponents and a failed spy afraid of being sued....,FALSE,17299,72507
Twitter for Android,8.20E+17,"All of my Cabinet nominee are looking good and doing a great job. I want them to be themselves and express their own thoughts, not mine!",FALSE,16644,80961
Twitter for iPhone,8.20E+17,Congrats to the Senate for taking the first step to #RepealObamacare- now it's onto the House!,FALSE,19307,85951
Twitter for Android,8.20E+17,.@CNN is in a total meltdown with their FAKE NEWS because their ratings are tanking since election and their credibility will soon be gone!,FALSE,35250,127608
Twitter for Android,8.20E+17,Thank you to Linda Bean of L.L.Bean for your great support and courage. People will support you even more now. Buy L.L.Bean. @LBPerfectMaine,FALSE,21477,92600
Twitter for Android,8.20E+17,"James Clapper called me yesterday to denounce the false and fictitious report that was illegally circulated. Made up, phony facts.Too bad!",FALSE,17156,71695
Twitter for Android,8.19E+17,We had a great News Conference at Trump Tower today. A couple of FAKE NEWS organizations were there but the people truly get what's going on,FALSE,28013,117510
Twitter for Android,8.19E+17,"Intelligence agencies should never have allowed this fake news to ""leak"" into the public. One last shot at me.Are we living in Nazi Germany?",FALSE,31725,108284
Twitter for Android,8.19E+17,"I win an election easily, a great ""movement"" is verified, and crooked opponents try to belittle our victory with FAKE NEWS. A sorry state!",FALSE,28585,115066
Twitter for Android,8.19E+17,"Russia has never tried to use leverage over me. I HAVE NOTHING TO DO WITH RUSSIA - NO DEALS, NO LOANS, NO NOTHING!",FALSE,23709,85813
Twitter for Android,8.19E+17,"Russia just said the unverified report paid for by political opponents is ""A COMPLETE AND TOTAL FABRICATION, UTTER NONSENSE."" Very unfair!",FALSE,17574,66237
Twitter for iPhone,8.19E+17,"'BuzzFeed Runs Unverifiable Trump-Russia Claims' #FakeNews 
https://t.co/d6daCFZHNh",FALSE,15013,45277
Twitter for Android,8.19E+17,FAKE NEWS - A TOTAL POLITICAL WITCH HUNT!,FALSE,29205,93960
Twitter for iPhone,8.19E+17,"'Trump Helps Lift Small Business Confidence to 12-Yr. High'
https://t.co/MhbABREhzt https://t.co/CWAvJ4fRdx",FALSE,10499,43435
Twitter for iPhone,8.19E+17,'Small business optimism soars after Trump election' https://t.co/WjBaTp824U,FALSE,11791,49639
Twitter for iPhone,8.19E+17,"'U.S. Small-Business Optimism Index Surges by Most Since 1980'
https://t.co/X22x1BttdG",FALSE,11159,42009
Twitter for iPhone,8.19E+17,"Thank you to all of the men and women who protect &amp; serve our communities 24/7/365! 
#LawEnforcementAppreciationDay… https://t.co/aqUbDipSgv",FALSE,23231,93051
Twitter for iPhone,8.19E+17,An old picture with Nancy and Ronald Reagan. https://t.co/8kvQ1PzPAf,FALSE,24973,123554
Twitter for Android,8.18E+17,Ford said last week that it will expand in Michigan and U.S. instead of building a BILLION dollar plant in Mexico. Thank you Ford &amp; Fiat C!,FALSE,23379,109595
Twitter for Android,8.18E+17,"It's finally happening - Fiat Chrysler just announced plans to invest $1BILLION in Michigan and Ohio plants, adding 2000 jobs. This after...",FALSE,23305,100861
Twitter for Android,8.18E+17,"""groveling"" when he totally changed a 16 year old story that he had written in order to make me look bad. Just more very dishonest media!",FALSE,16028,69118
Twitter for Android,8.18E+17,"Hillary flunky who lost big. For the 100th time, I never ""mocked"" a disabled reporter (would never do that) but simply showed him.......",FALSE,21354,84171
Twitter for Android,8.18E+17,"Meryl Streep, one of the most over-rated actresses in Hollywood, doesn't know me but attacked last night at the Golden Globes. She is a.....",FALSE,37502,123217
